1,2025-10-11T15:21:28.448Z,80,12.075517850647822,30.952352018191053,2.6874102184766406
1,2025-10-11T15:21:33.447Z,80,12.075517850647822,30.952352018191053,2.770318130240683
1,2025-10-11T15:21:38.450Z,80,12.075517850647822,30.952352018191053,2.770318130240683
1,2025-10-11T15:21:43.451Z,80,12.075517850647822,24.4471203335111,2.865625430255497
1,2025-10-11T15:21:48.450Z,80,12.075517850647822,24.4471203335111,2.865625430255497
1,2025-10-11T15:21:53.453Z,80,12.075517850647822,21.279033806879905,2.865625430255497
1,2025-10-11T15:21:58.455Z,80,12.075517850647822,21.279033806879905,2.865625430255497
1,2025-10-11T15:22:03.453Z,76.82242348627841,12.075517850647822,20,2.864815130560542
1,2025-10-11T15:22:08.453Z,76.82242348627841,15.746313156003763,20,1.9016507143811259
1,2025-10-11T15:22:13.454Z,79.61509620113947,15.746313156003763,20,1.9016507143811259
1,2025-10-11T15:22:18.457Z,79.61509620113947,15.746313156003763,20,1.9016507143811259
1,2025-10-11T15:22:23.458Z,80,15.746313156003763,20.745268000562767,1.9016507143811259
1,2025-10-11T15:22:28.456Z,75.75662579207433,15.746313156003763,20.745268000562767,1.9016507143811259
1,2025-10-11T15:22:33.457Z,75.75662579207433,15.746313156003763,20.745268000562767,1.9016507143811259
1,2025-10-11T15:22:38.460Z,77.1727741690386,15.746313156003763,26.412040540034184,1.9016507143811259
1,2025-10-11T15:22:43.459Z,79.24768869928621,15.746313156003763,20,1.2310329602424215
1,2025-10-11T15:22:48.462Z,80,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:22:53.460Z,80,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:22:58.463Z,80,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:23:03.462Z,78.85619917019433,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:23:08.462Z,78.85619917019433,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:23:13.465Z,80,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:23:18.464Z,80,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:23:23.465Z,79.63165049045055,15.55852525865749,20,1.2310329602424215
1,2025-10-11T15:23:28.467Z,80,15.55852525865749,20,0.7720978726872735
1,2025-10-11T15:23:33.469Z,80,15.55852525865749,20,1.524038480900523
1,2025-10-11T15:23:38.469Z,80,15.55852525865749,20,2.366233876424927
1,2025-10-11T15:23:43.468Z,80,15.55852525865749,20,2.366233876424927
1,2025-10-11T15:23:48.469Z,80,15.55852525865749,20,2.366233876424927
1,2025-10-11T15:23:53.469Z,80,15.55852525865749,20,1.6250265804661412
1,2025-10-11T15:23:58.473Z,78.09406290697132,15.55852525865749,20,1.6250265804661412
estacao,timestamp,producao,paragem,stock,defeitos
1,2025-10-11T15:24:08.469Z,78.09406290697132,15.55852525865749,20,1.6250265804661412
1,2025-10-11T15:24:13.467Z,78.24318612770922,15.55852525865749,20,1.8248806153158315
1,2025-10-11T15:24:18.465Z,78.24318612770922,15.55852525865749,20,1.8248806153158315
1,2025-10-11T15:24:23.465Z,78.24318612770922,15.55852525865749,20,1.8248806153158315
1,2025-10-11T15:24:28.466Z,78.24318612770922,15.55852525865749,20,1.8248806153158315
1,2025-10-11T15:24:33.466Z,80,15.55852525865749,20,1.8248806153158315
1,2025-10-11T15:24:38.470Z,80,15.55852525865749,20,1.8248806153158315
1,2025-10-11T15:24:43.469Z,80,16.881154930495985,20,1.8248806153158315
1,2025-10-11T15:24:48.469Z,80,16.881154930495985,20,1.8248806153158315
1,2025-10-11T15:24:53.470Z,80,16.881154930495985,20,1.8248806153158315
1,2025-10-11T15:24:58.473Z,80,16.881154930495985,20,1.8248806153158315
1,2025-10-11T15:25:03.474Z,77.56534824565354,16.881154930495985,20,2.249868639322743
1,2025-10-11T15:25:08.484Z,77.56534824565354,16.881154930495985,20,2.249868639322743
1,2025-10-11T15:25:13.487Z,77.56534824565354,16.881154930495985,20,2.2398449928520745
1,2025-10-11T15:25:18.489Z,78.25632440833793,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:23.489Z,80,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:28.488Z,80,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:33.492Z,80,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:38.490Z,80,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:43.493Z,80,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:48.492Z,80,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:53.492Z,80,16.881154930495985,20,1.7994647044339986
1,2025-10-11T15:25:58.493Z,80,16.881154930495985,20.38252526020083,1.7994647044339986
1,2025-10-11T15:26:03.494Z,80,16.881154930495985,20.38252526020083,1.7994647044339986
1,2025-10-11T15:26:08.495Z,80,16.881154930495985,20.38252526020083,1.7994647044339986
1,2025-10-11T15:26:13.496Z,80,16.881154930495985,20.38252526020083,1.7994647044339986
1,2025-10-11T15:26:18.495Z,80,16.881154930495985,20,1.3834892284777556
1,2025-10-11T15:26:23.499Z,80,16.881154930495985,20,1.3834892284777556
1,2025-10-11T15:26:28.500Z,80,16.881154930495985,20,1.3834892284777556
